x,y,class
-0.9030147520782938,-0.9319673196005199,0
2.253150184978287,-0.6131226036891211,0
3.2399275207255567,1.0013313735010945,1
-1.2576526566390809,-1.5590509948410363,0
-2.22999999709452,2.202684957130133,1
-0.7557844517326704,0.6046175779339378,1
-1.7276572178233371,1.9644708668064637,1
0.4072569623649761,-0.4838202932020145,0
-1.2913167127695522,-1.5825464693799898,0
-0.6351059737277858,-0.5407803406245055,0
-0.5197263886616286,0.7138823684696565,1
0.33927565334368137,0.8670094947006348,1
1.268587553078612,0.9424234406448957,1
-1.293516079951929,-1.513032967034143,0
-1.9417018891355822,1.032125312233513,1
-0.9703611782821986,-0.07516553763224931,1
-1.326308347419082,0.7353626578657109,1
-1.5959504066489298,-2.0134356256030568,0
-0.4454217923471515,0.026404010112301535,0
-1.1166950462567757,-1.098958534243931,0
1.421353897123862,-1.8483203685208924,0
-0.6404870590626743,0.26795811030666417,1
0.9840108279922444,-0.9856729624125926,0
1.2463448637801964,1.5194252867099214,1
2.5379727766158906,1.157084191532727,1
-1.5583792030513632,0.8697256754208824,1
-0.8069986492574529,-0.6362495635040197,0
0.7180500891666268,1.4769105635175428,1
1.30778150017901,1.2031881144607117,1
1.7967683614306054,-1.5874636209063042,0
-0.27549292874203135,0.8736096240237409,1
3.009252194121274,0.8956261515675124,1
-0.31579159996867356,0.6448572609713811,1
-1.163883902957206,-1.3335312770575831,0
0.23014836971031338,0.9416278846897935,1
-1.4215688196485015,2.173288754869462,1
-1.506950958465402,-1.798069966606474,0
0.9887400360150244,0.8197681024524921,1
0.9348283638608156,-1.6026933420004863,0
2.1646838538771465,0.28815215830563146,1
-1.3682352347801474,1.936742715271204,1
-0.4009904580887118,-0.007096551779763427,0
0.4138637395707907,-2.136934185641136,0
1.5806050409267343,0.8493437519484668,1
0.18295304150583214,-2.137002357697713,0
0.7630201172015006,-1.3430530503814153,0
1.5714931978876672,0.6227623089042172,1
-1.228600683197239,-1.3031891750801927,0
-0.9685652530873792,-0.876300689289343,0
-0.06339983995356924,0.7343019558670492,1
0.9381503078272893,-2.0725189944504523,0
-0.9181242034493688,2.340934598577629,1
-1.0736963558936279,1.3716218580945683,1
-2.0743627691247974,2.9866336985994,1
-0.4702815748347181,-0.2994232174824558,1
0.9651347281296164,1.1395428502720844,1
-0.8243434680904889,-0.5590780163011073,0
1.5594424245922172,0.13425577976477399,1
-0.150344948937693,0.4901786159993289,0
2.005549557849148,0.10722596720224553,0
-0.45367247564992175,-0.3190580537309582,1
-0.7500456229800938,0.49548316827171834,1
-2.034752929631883,1.3806813828562934,1
0.7520768163082289,1.3192253383045895,1
1.9155272886560004,1.295691998460051,1
0.47493311623625445,-1.5372831111472487,0
-1.2379052094349956,1.5938421938732008,1
-1.1539563354557132,-1.2418571593860814,0
2.0015273352926615,1.41899751979156,1
-0.933182614407805,-1.2609092956919095,0
-0.8326378853239758,0.4643479616080062,1
-0.882607872187497,-1.7612339229770813,0
-1.0643227573702159,-1.0919113854187756,0
0.10761232940509435,0.86367143312039,1
-0.6585648952635335,0.2992094465725176,1
1.1384020779381374,-0.9381782759304025,0
1.0534677665057381,-1.0575081373433108,0
-0.6230197424085113,-0.42068389001857265,0
0.7761748725316482,-1.2356237918191608,0
1.7029150701402025,0.559170600189997,0
-1.7519132548124645,1.0658578531446377,1
-1.1707230379181144,-1.3424674915010633,0
-1.7454078025561632,2.2654542015126107,1
-0.6648224476284202,-0.5128544296730968,0
-1.716980350316764,2.070545561307807,1
-0.9726487037823434,2.195613820184154,1
0.4140261896874171,0.9082990822784788,1
-2.6902398351196473,1.1834428682678793,1
0.33768415043644195,-0.8292466139305689,0
-1.1022954710034585,1.695546298570961,1
-0.8213138496659201,1.4471028286118448,1
-0.8838861383537678,-0.9041622954805119,0
0.6703401291686346,-1.269125715327253,0
-0.1333660283879694,0.7808668123771343,1
-1.6515677686801165,0.3200072134801675,1
1.2998858430968097,-0.9194008074075084,0
0.8745909425098962,-0.045097652742962735,0
-1.406990600936853,0.43517056495568707,1
-0.4811853095846146,-0.15962886506683127,0
-1.353662617845445,-1.4197456445181158,0
2.0750291680703707,1.1125050853619047,1
-0.617586006546719,-0.1356842503139426,1
-1.0845885963589588,-1.0878572456269568,0
0.8529230772833659,1.1011904435603153,1
0.9559674001350961,-0.38498809517135835,0
-1.114422741407583,-1.227622234631812,0
0.5506255011750856,-0.5029281009779546,0
-0.39010020008260904,-0.08879699120663498,0
-0.673886333384463,-0.44141340348662694,0
0.5557808466385009,0.11189787919656258,0
0.5318696160950992,1.0312307574952164,1
