x,y,class
-1.0289086458135916,-1.8048101379978116,0
-1.2860938751145028,0.8852284970979908,1
-1.5592655330150094,-2.550455004100556,0
0.10155241243552027,2.117262476307854,1
2.1243016818584555,-1.252540589622761,0
2.76685248829798,-1.584627903416747,0
-1.0069186045709062,-0.7524180406937231,0
2.578831625510971,-2.785594227422183,0
-1.3293208181791256,-1.0123420497408069,0
-1.3530623842406264,0.7623663407511866,1
-1.4505974239842394,1.0303619351550244,1
1.6499793725103813,-1.2215992019837374,0
-1.9009518507838168,-0.007338865589515686,1
0.6531144423112142,3.034420918482128,1
0.29290683602226697,-0.06314869569588633,0
1.234682921223024,-0.6340264561741273,0
-1.15271659423676,-1.6786752858610936,0
0.4830586347591719,1.1126333637490895,1
-0.6908717900062538,-0.663187312685457,0
-1.7805928113269809,0.6261959918939537,1
1.8335871618607733,0.3489761086904215,1
0.7816131931604997,0.3035586090541639,1
-1.0624659950672373,-0.7361898422106643,0
1.9367863888720445,-0.9718903612281047,1
0.6512351685956319,-0.6776044828540737,0
1.9682751431952081,-1.657762666291231,0
-0.3220244760553618,-0.28267859666382733,0
-0.9675047710931705,-0.9703667230979331,0
1.5811657085241255,-1.8152322341856144,0
1.021003809495704,-0.6159551566967274,0
-0.026435864590619973,2.062802076864897,1
0.7338944069193727,0.6495530067882291,0
-0.004279446307349888,-0.4814986606393149,0
1.4363431379622607,0.5961650679037902,1
-2.0794472487702365,-2.35412045018587,0
-1.5445547017612384,1.3229401867655173,1
0.31277841292975617,-1.703125719280346,0
-2.0908821426180237,0.6106413576772428,1
-0.9447911831768817,1.1558463227282878,1
0.8114745655156141,-1.4795030353761176,0
-1.499963834000987,-1.8566459657027268,0
-1.0544712275243273,0.15159427410419024,1
2.2035861909954786,0.22987544186642506,0
-0.3085751896306085,1.3150935553813807,1
-0.7031696872856188,1.4054912535408928,1
0.43365303731441496,0.3770079104746269,0
0.46512558353748934,1.8043772327261474,1
-1.7591208180614557,0.9431838559892006,1
-0.4308170450580221,0.6876862911340766,1
-1.347694561515182,-0.8355077877119969,0
-0.7457017498525034,-1.1239420091749497,0
0.7041456761671375,1.0211832957654285,1
-1.9402616819096095,0.7693681866183302,1
0.9726981644733675,-0.9448202350532102,0
-1.4722902941777152,0.6817900355208832,1
-1.8665203523550895,0.7379233580074902,1
1.2590230731561034,2.133882587263623,1
-0.647066330954615,0.9865284344120261,1
1.0563422789105585,1.0040455914287054,1
-1.113087259582056,-0.6561499953367514,0
-1.5197293416795037,1.2597041744004356,1
1.3205464787142145,-1.3241539391869162,0
1.7940026352344995,0.2942711621164559,1
-2.0077088566112193,0.37834168044261374,1
1.7837441766987991,1.1543740715366921,1
-2.215698797527585,-2.735660378520943,0
-0.7351010846411347,-0.2206221467370354,0
1.430070038830653,0.015089344066514077,1
1.8975551840320863,-0.8614870201523354,0
-1.4549487966192456,-2.0163980929789376,0
-0.777906042819812,-0.9878169416215512,0
0.9004870471915362,-0.04730922147076866,1
0.9620053865188514,0.7815157724730795,0
-1.0671944835750053,0.5527614790270472,1
0.8153598203990063,1.2765502967315099,1
1.0631225660267039,-0.6568330398155571,0
0.6377773861388827,1.662433004855722,1
1.0062105003996231,1.2802382667487684,1
-0.0008718902724674793,0.6275843742571381,0
-0.9426582497481294,-0.6457957669607366,0
-0.1337929957622127,0.0758592328537222,0
-0.8155828199137235,0.6302943607871518,1
-0.9878761693136489,-0.06613623993273177,0
0.7573578512221454,-0.5416450952400974,0
0.2785669132100401,-1.7649420692491786,0
-1.0412296426177625,1.0884348861728548,1
0.9647035332677991,0.005189043514031155,0
-1.2940922551280223,0.6504813251834587,1
1.0542726282266317,-2.326197017668849,0
1.5803058095126523,1.3083221054488041,1
-0.6651659614112888,-0.6075027887617073,0
-1.2045352846615147,-1.64453642674509,0
0.48087305862009744,3.6359445783526487,1
0.903199003469914,-1.0774006258380742,0
-1.7143066000656062,-1.3873209763145882,0
0.7320137647941691,-1.1310835825476946,0
0.4786026198345965,3.1937782484289623,1
-1.4399690523593007,-1.6444133962601302,0
1.6080790992597471,0.7903341302481267,1
0.02704895883940528,-0.8343386681943693,0
-1.3798032586976094,-1.7218032003697925,0
-0.38032705963526225,1.1797341079108288,1
-0.3520245380957219,-0.5103121018068792,0
-1.2978454941648707,0.6998654756576599,1
-1.2723886859689921,0.7469588801275064,1
1.790471731748963,0.3381870147312952,1
0.8122297276185293,-0.8384903102589065,1
0.6255182748409409,-0.8902621334447496,0
1.6272508220053945,3.6331636966760414,1
1.5868466930200058,-2.511214487837902,0
0.1657314221799978,-0.533330314159495,0
0.7184919716402989,-0.21203632705874487,1
-1.337474483223994,1.230292262971823,1
-0.6046254670545914,0.41457142872108177,0
1.511067346003852,0.39134290932201,1
-1.1847204049088953,1.0176547774234772,1
1.057234819991605,-1.2161059589934538,0
0.8733166381373519,-1.0855331123293057,0
-0.7572241013187127,0.9386763723129928,1
-1.100693624661307,-0.8947216820962143,0
0.27921214376873593,-1.310446012405034,1
-1.037430325432367,-0.6607226497417319,0
0.4196413927170646,1.4415827174731797,1
-0.8523429203312006,-0.45845261785432123,0
1.213846571024272,-1.3771864343509956,0
-0.5726549194609548,2.109003303566469,1
-1.043859349522772,-1.0950809760985238,0
0.2745450594153407,1.1502175200781046,1
-1.3815114944118154,-1.5684790616592803,0
3.0409360518731106,-1.0901627337245703,0
0.5748942866056052,-0.39026392800857423,1
-0.7410131532430012,0.8194127997474445,1
1.0272401877141788,-1.2198646322154698,0
-0.4090565725103238,1.1646104808700704,1
0.059515874566707705,1.6279436545463493,1
0.746849570079648,-0.9289183191558882,0
-0.8976004435796192,-0.46823245646168743,0
0.8894108733678752,-1.3037154879637296,0
-1.7081838564613858,-2.0862274677294943,0
0.18841344462233345,2.7826355303715715,1
-1.7257072786621275,-2.567883960083867,0
-1.2430395460869748,0.9578305616725892,1
0.7404340186513705,1.1177220946634212,1
-0.3243524514110929,1.4318277584533892,1
0.6786953036376558,1.7009472107246144,1
0.8191598214339697,0.5553788685451074,1
0.19969439064531858,0.49670385309420717,1
1.142800247965607,1.6125321373139778,1
0.8913668354214823,-1.4471630739898802,0
-2.1068816313502063,-2.676244673961589,0
1.5918260469323493,1.8378397964974615,1
0.9486843298659284,-0.00660274217183221,1
1.4141625628569583,-0.8300805052331816,0
1.5836695478651164,-0.44676268116374496,0
-0.4243889286938889,0.22535137140854267,0
1.7287280017613451,0.6024400467216626,1
-0.669014001553231,1.6873834986779137,1
1.0500697225892748,0.007403245715083773,1
2.194140211319895,-0.7015722698068929,0
-1.3770729881721349,1.1600356009413881,1
1.9400861110958423,-0.2913753166615469,0
-0.7647117597936702,-0.08505346498299227,0
1.236850505024965,-0.7853897195189093,0
1.274740088278723,-1.0111678999548317,0
0.5122933461570177,1.7686676154724452,1
-0.8181432061064835,1.0983282245959116,1
-0.7700564802553719,1.1705058035344462,1
0.3190799417270823,1.2704375183295635,1
-0.653097939890082,1.1133605876850172,1
0.10245676928587577,1.9223441430772654,1
1.6566554417789727,-0.2959861169382001,1
-1.36626401020852,0.6104506665168622,1
0.6620291577701011,-0.42217534990398164,0
1.1987413623380951,1.075569048003748,1
-1.098799064320019,0.10977492372128428,1
0.8797626783314787,0.5129601324764403,0
0.896777748517514,-1.6302068912827488,0
1.2893594486979143,0.5357857155361057,1
-1.3013717736558243,0.9743282020418669,1
1.0360196881959718,-0.6995327042532703,0
1.5143730323019131,0.06957156800426545,0
0.8230932116767259,-1.597174066769675,0
-0.7998549768249383,1.2196939986152324,1
0.012465183700716365,0.857631603150607,0
2.5170667682475907,-1.543527008013384,0
-0.9584111035344866,-0.6213675764312487,0
-0.5152693532014041,-0.3543659362787165,0
-0.699657752708559,0.4383037925878682,1
1.3992304037849417,1.4456596593145785,1
0.873820008140395,-0.8955983506476484,0
0.8004364901064895,2.1051152120785153,1
